-----------------------------------------------------
-----------------------------------------------------
Test files:
data_array20000.csv
data_array520000.csv
data_array1020000.csv
data_array1520000.csv
data_array2020000.csv
data_array2520000.csv
data_array3020000.csv
data_array3520000.csv
data_array4020000.csv
data_array4520000.csv
data_array5020000.csv
data_array5520000.csv
data_array6020000.csv
data_array6520000.csv
data_array7020000.csv
data_array7520000.csv
data_array8020000.csv
data_array8520000.csv
data_array9020000.csv
data_array9520000.csv

NOTES: Testing quick sort algorithm of various array sizes (total of 20 intervals between 20,000 and 10,000,000)
with a range between 2 and 300 recursions, increased by two, as well as getting the amount of time it takes
for each array to run. Also getting the average of three runs to filter out any non-significant differences in the run time.
-----------------------------------------------------

*************** Quick sorting array size: 20000 ***************

Number of Recursions: 300  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 805 ms : 487133 ns = (average) 2805487133 ns


*************** Quick sorting array size: 5020000 ***************

Number of Recursions: 2  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 485 ms : 428733 ns = (average) 1485428733 ns
Number of Recursions: 4  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 465 ms : 910266 ns = (average) 1465910266 ns
Number of Recursions: 6  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 455 ms : 427000 ns = (average) 1455427000 ns
Number of Recursions: 8  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 431 ms : 393600 ns = (average) 1431393600 ns
Number of Recursions: 10  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 442 ms : 863000 ns = (average) 1442863000 ns
Number of Recursions: 12  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 455 ms : 38800 ns = (average) 1455038800 ns
Number of Recursions: 14  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 487 ms : 157133 ns = (average) 1487157133 ns
Number of Recursions: 16  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 473 ms : 543766 ns = (average) 1473543766 ns
Number of Recursions: 18  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 474 ms : 982100 ns = (average) 1474982100 ns
Number of Recursions: 20  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 470 ms : 549333 ns = (average) 1470549333 ns
Number of Recursions: 22  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 494 ms : 512833 ns = (average) 1494512833 ns
Number of Recursions: 24  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 488 ms : 780133 ns = (average) 1488780133 ns
Number of Recursions: 26  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 497 ms : 669866 ns = (average) 1497669866 ns
Number of Recursions: 28  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 503 ms : 659800 ns = (average) 1503659800 ns
Number of Recursions: 30  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 521 ms : 3433 ns = (average) 1521003433 ns
Number of Recursions: 32  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 537 ms : 299000 ns = (average) 1537299000 ns
Number of Recursions: 34  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 556 ms : 783133 ns = (average) 1556783133 ns
Number of Recursions: 36  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 604 ms : 719800 ns = (average) 1604719800 ns
Number of Recursions: 38  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 550 ms : 191533 ns = (average) 1550191533 ns
Number of Recursions: 40  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 573 ms : 531300 ns = (average) 1573531300 ns
Number of Recursions: 42  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 581 ms : 104300 ns = (average) 1581104300 ns
Number of Recursions: 44  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 597 ms : 240033 ns = (average) 1597240033 ns
Number of Recursions: 46  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 794 ms : 496800 ns = (average) 1794496800 ns
Number of Recursions: 48  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 858 ms : 692066 ns = (average) 1858692066 ns
Number of Recursions: 50  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 800 ms : 557433 ns = (average) 1800557433 ns
Number of Recursions: 52  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 770 ms : 623100 ns = (average) 1770623100 ns
Number of Recursions: 54  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 707 ms : 204800 ns = (average) 1707204800 ns
Number of Recursions: 56  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 686 ms : 697333 ns = (average) 1686697333 ns
Number of Recursions: 58  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 660 ms : 156033 ns = (average) 1660156033 ns
Number of Recursions: 60  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 646 ms : 44133 ns = (average) 1646044133 ns
Number of Recursions: 62  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 659 ms : 468100 ns = (average) 1659468100 ns
Number of Recursions: 64  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 676 ms : 787766 ns = (average) 1676787766 ns
Number of Recursions: 66  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 687 ms : 571266 ns = (average) 1687571266 ns
Number of Recursions: 68  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 707 ms : 353200 ns = (average) 1707353200 ns
Number of Recursions: 70  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 740 ms : 30933 ns = (average) 1740030933 ns
Number of Recursions: 72  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 729 ms : 938200 ns = (average) 1729938200 ns
Number of Recursions: 74  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 793 ms : 818133 ns = (average) 1793818133 ns
Number of Recursions: 76  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 754 ms : 122900 ns = (average) 1754122900 ns
Number of Recursions: 78  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 780 ms : 431866 ns = (average) 1780431866 ns
Number of Recursions: 80  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 791 ms : 659900 ns = (average) 1791659900 ns
Number of Recursions: 82  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 815 ms : 904700 ns = (average) 1815904700 ns
Number of Recursions: 84  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 828 ms : 35500 ns = (average) 1828035500 ns
Number of Recursions: 86  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 818 ms : 278033 ns = (average) 1818278033 ns
Number of Recursions: 88  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 858 ms : 138466 ns = (average) 1858138466 ns
Number of Recursions: 90  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 849 ms : 894766 ns = (average) 1849894766 ns
Number of Recursions: 92  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 879 ms : 760166 ns = (average) 1879760166 ns
Number of Recursions: 94  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 889 ms : 455333 ns = (average) 1889455333 ns
Number of Recursions: 96  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 895 ms : 988200 ns = (average) 1895988200 ns
Number of Recursions: 98  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 895 ms : 828766 ns = (average) 1895828766 ns
Number of Recursions: 100  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 928 ms : 150100 ns = (average) 1928150100 ns
Number of Recursions: 102  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 937 ms : 946200 ns = (average) 1937946200 ns
Number of Recursions: 104  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 970 ms : 242600 ns = (average) 1970242600 ns
Number of Recursions: 106  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 975 ms : 371333 ns = (average) 1975371333 ns
Number of Recursions: 108  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 971 ms : 394233 ns = (average) 1971394233 ns
Number of Recursions: 110  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 982 ms : 34300 ns = (average) 1982034300 ns
Number of Recursions: 112  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 3 ms : 852000 ns = (average) 2003852000 ns
Number of Recursions: 114  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 17 ms : 565200 ns = (average) 2017565200 ns
Number of Recursions: 116  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 9 ms : 503133 ns = (average) 2009503133 ns
Number of Recursions: 118  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 47 ms : 881566 ns = (average) 2047881566 ns
Number of Recursions: 120  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 26 ms : 663800 ns = (average) 2026663800 ns
Number of Recursions: 122  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 60 ms : 712300 ns = (average) 2060712300 ns
Number of Recursions: 124  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 85 ms : 137433 ns = (average) 2085137433 ns
Number of Recursions: 126  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 82 ms : 831766 ns = (average) 2082831766 ns
Number of Recursions: 128  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 275 ms : 54333 ns = (average) 2275054333 ns
Number of Recursions: 130  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 298 ms : 996466 ns = (average) 2298996466 ns
Number of Recursions: 132  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 213 ms : 505533 ns = (average) 2213505533 ns
Number of Recursions: 134  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 145 ms : 998666 ns = (average) 2145998666 ns
Number of Recursions: 136  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 142 ms : 185100 ns = (average) 2142185100 ns
Number of Recursions: 138  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 121 ms : 899833 ns = (average) 2121899833 ns
Number of Recursions: 140  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 186 ms : 311600 ns = (average) 2186311600 ns
Number of Recursions: 142  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 138 ms : 992033 ns = (average) 2138992033 ns
Number of Recursions: 144  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 190 ms : 184133 ns = (average) 2190184133 ns
Number of Recursions: 146  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 194 ms : 887133 ns = (average) 2194887133 ns
Number of Recursions: 148  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 230 ms : 733166 ns = (average) 2230733166 ns
Number of Recursions: 150  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 237 ms : 724900 ns = (average) 2237724900 ns
Number of Recursions: 152  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 241 ms : 48466 ns = (average) 2241048466 ns
Number of Recursions: 154  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 251 ms : 272400 ns = (average) 2251272400 ns
Number of Recursions: 156  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 265 ms : 163500 ns = (average) 2265163500 ns
Number of Recursions: 158  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 298 ms : 21133 ns = (average) 2298021133 ns
Number of Recursions: 160  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 281 ms : 840066 ns = (average) 2281840066 ns
Number of Recursions: 162  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 311 ms : 957333 ns = (average) 2311957333 ns
Number of Recursions: 164  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 341 ms : 169800 ns = (average) 2341169800 ns
Number of Recursions: 166  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 340 ms : 701766 ns = (average) 2340701766 ns
Number of Recursions: 168  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 356 ms : 516033 ns = (average) 2356516033 ns
Number of Recursions: 170  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 365 ms : 731966 ns = (average) 2365731966 ns
Number of Recursions: 172  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 398 ms : 166200 ns = (average) 2398166200 ns
Number of Recursions: 174  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 391 ms : 688566 ns = (average) 2391688566 ns
Number of Recursions: 176  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 416 ms : 689233 ns = (average) 2416689233 ns
Number of Recursions: 178  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 427 ms : 927366 ns = (average) 2427927366 ns
Number of Recursions: 180  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 446 ms : 966633 ns = (average) 2446966633 ns
Number of Recursions: 182  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 464 ms : 22366 ns = (average) 2464022366 ns
Number of Recursions: 184  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 475 ms : 977300 ns = (average) 2475977300 ns
Number of Recursions: 186  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 452 ms : 479400 ns = (average) 2452479400 ns
Number of Recursions: 188  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 490 ms : 738066 ns = (average) 2490738066 ns
Number of Recursions: 190  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 587 ms : 470700 ns = (average) 2587470700 ns
Number of Recursions: 192  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 542 ms : 664866 ns = (average) 2542664866 ns
Number of Recursions: 194  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 537 ms : 215633 ns = (average) 2537215633 ns
Number of Recursions: 196  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 559 ms : 662633 ns = (average) 2559662633 ns
Number of Recursions: 198  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 547 ms : 125466 ns = (average) 2547125466 ns
Number of Recursions: 200  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 576 ms : 709866 ns = (average) 2576709866 ns
Number of Recursions: 202  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 587 ms : 954600 ns = (average) 2587954600 ns
Number of Recursions: 204  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 608 ms : 310166 ns = (average) 2608310166 ns
Number of Recursions: 206  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 617 ms : 623033 ns = (average) 2617623033 ns
Number of Recursions: 208  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 598 ms : 940800 ns = (average) 2598940800 ns
Number of Recursions: 210  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 641 ms : 691366 ns = (average) 2641691366 ns
Number of Recursions: 212  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 699 ms : 204166 ns = (average) 2699204166 ns
Number of Recursions: 214  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 689 ms : 586400 ns = (average) 2689586400 ns
Number of Recursions: 216  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 640 ms : 499066 ns = (average) 2640499066 ns
Number of Recursions: 218  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 713 ms : 476766 ns = (average) 2713476766 ns
Number of Recursions: 220  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 717 ms : 242966 ns = (average) 2717242966 ns
Number of Recursions: 222  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 701 ms : 792466 ns = (average) 2701792466 ns
Number of Recursions: 224  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 743 ms : 2633 ns = (average) 2743002633 ns
Number of Recursions: 226  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 750 ms : 147733 ns = (average) 2750147733 ns
Number of Recursions: 228  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 797 ms : 745500 ns = (average) 2797745500 ns
Number of Recursions: 230  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 795 ms : 85833 ns = (average) 2795085833 ns
Number of Recursions: 232  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 788 ms : 951633 ns = (average) 2788951633 ns
Number of Recursions: 234  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 826 ms : 673733 ns = (average) 2826673733 ns
Number of Recursions: 236  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 807 ms : 530433 ns = (average) 2807530433 ns
Number of Recursions: 238  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 828 ms : 902366 ns = (average) 2828902366 ns
Number of Recursions: 240  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 815 ms : 482233 ns = (average) 2815482233 ns
Number of Recursions: 242  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 880 ms : 658700 ns = (average) 2880658700 ns
Number of Recursions: 244  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 848 ms : 972066 ns = (average) 2848972066 ns
Number of Recursions: 246  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 862 ms : 640566 ns = (average) 2862640566 ns
Number of Recursions: 248  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 894 ms : 772633 ns = (average) 2894772633 ns
Number of Recursions: 250  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 931 ms : 962033 ns = (average) 2931962033 ns
Number of Recursions: 252  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 912 ms : 410333 ns = (average) 2912410333 ns
Number of Recursions: 254  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 940 ms : 214866 ns = (average) 2940214866 ns
Number of Recursions: 256  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 939 ms : 217700 ns = (average) 2939217700 ns
Number of Recursions: 258  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 970 ms : 90600 ns = (average) 2970090600 ns
Number of Recursions: 260  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 940 ms : 960633 ns = (average) 2940960633 ns
Number of Recursions: 262  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 0 ms : 586166 ns = (average) 3000586166 ns
Number of Recursions: 264  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 3 ms : 976033 ns = (average) 3003976033 ns
Number of Recursions: 266  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 969 ms : 517066 ns = (average) 2969517066 ns
Number of Recursions: 268  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 14 ms : 905400 ns = (average) 3014905400 ns
Number of Recursions: 270  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 68 ms : 456766 ns = (average) 3068456766 ns
Number of Recursions: 272  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 35 ms : 289766 ns = (average) 3035289766 ns
Number of Recursions: 274  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 91 ms : 960000 ns = (average) 3091960000 ns
Number of Recursions: 276  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 64 ms : 805633 ns = (average) 3064805633 ns
Number of Recursions: 278  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 62 ms : 182200 ns = (average) 3062182200 ns
Number of Recursions: 280  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 88 ms : 197200 ns = (average) 3088197200 ns
Number of Recursions: 282  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 146 ms : 326733 ns = (average) 3146326733 ns
Number of Recursions: 284  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 127 ms : 825266 ns = (average) 3127825266 ns
Number of Recursions: 286  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 120 ms : 258500 ns = (average) 3120258500 ns
Number of Recursions: 288  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 152 ms : 8433 ns = (average) 3152008433 ns
Number of Recursions: 290  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 198 ms : 405300 ns = (average) 3198405300 ns
Number of Recursions: 292  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 197 ms : 176933 ns = (average) 3197176933 ns
Number of Recursions: 294  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 184 ms : 421400 ns = (average) 3184421400 ns
Number of Recursions: 296  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 205 ms : 386700 ns = (average) 3205386700 ns
Number of Recursions: 298  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 247 ms : 301633 ns = (average) 3247301633 ns
Number of Recursions: 300  |  Elapsed Time: 0 hrs : 0 mins : 3 sec : 201 ms : 836666 ns = (average) 3201836666 ns


*************** Quick sorting array size: 5520000 ***************

Number of Recursions: 2  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 669 ms : 515033 ns = (average) 1669515033 ns
Number of Recursions: 4  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 610 ms : 410933 ns = (average) 1610410933 ns
Number of Recursions: 6  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 515 ms : 409266 ns = (average) 1515409266 ns
Number of Recursions: 8  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 578 ms : 439233 ns = (average) 1578439233 ns
Number of Recursions: 10  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 572 ms : 264700 ns = (average) 1572264700 ns
Number of Recursions: 12  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 564 ms : 165566 ns = (average) 1564165566 ns
Number of Recursions: 14  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 562 ms : 742033 ns = (average) 1562742033 ns
Number of Recursions: 16  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 572 ms : 937233 ns = (average) 1572937233 ns
Number of Recursions: 18  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 608 ms : 900033 ns = (average) 1608900033 ns
Number of Recursions: 20  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 633 ms : 758700 ns = (average) 1633758700 ns
Number of Recursions: 22  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 616 ms : 141033 ns = (average) 1616141033 ns
Number of Recursions: 24  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 613 ms : 383700 ns = (average) 1613383700 ns
Number of Recursions: 26  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 663 ms : 797633 ns = (average) 1663797633 ns
Number of Recursions: 28  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 637 ms : 723633 ns = (average) 1637723633 ns
Number of Recursions: 30  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 642 ms : 244600 ns = (average) 1642244600 ns
Number of Recursions: 32  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 653 ms : 345466 ns = (average) 1653345466 ns
Number of Recursions: 34  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 680 ms : 462766 ns = (average) 1680462766 ns
Number of Recursions: 36  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 689 ms : 857700 ns = (average) 1689857700 ns
Number of Recursions: 38  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 671 ms : 539166 ns = (average) 1671539166 ns
Number of Recursions: 40  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 869 ms : 964200 ns = (average) 1869964200 ns
Number of Recursions: 42  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 986 ms : 113300 ns = (average) 1986113300 ns
Number of Recursions: 44  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 974 ms : 131233 ns = (average) 1974131233 ns
Number of Recursions: 46  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 916 ms : 53466 ns = (average) 1916053466 ns
Number of Recursions: 48  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 860 ms : 40366 ns = (average) 1860040366 ns
Number of Recursions: 50  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 831 ms : 93100 ns = (average) 1831093100 ns
Number of Recursions: 52  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 830 ms : 245833 ns = (average) 1830245833 ns
Number of Recursions: 54  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 783 ms : 741466 ns = (average) 1783741466 ns
Number of Recursions: 56  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 758 ms : 158333 ns = (average) 1758158333 ns
Number of Recursions: 58  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 780 ms : 637766 ns = (average) 1780637766 ns
Number of Recursions: 60  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 784 ms : 663200 ns = (average) 1784663200 ns
Number of Recursions: 62  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 830 ms : 285833 ns = (average) 1830285833 ns
Number of Recursions: 64  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 843 ms : 389433 ns = (average) 1843389433 ns
Number of Recursions: 66  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 826 ms : 576366 ns = (average) 1826576366 ns
Number of Recursions: 68  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 853 ms : 102266 ns = (average) 1853102266 ns
Number of Recursions: 70  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 882 ms : 118933 ns = (average) 1882118933 ns
Number of Recursions: 72  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 904 ms : 191833 ns = (average) 1904191833 ns
Number of Recursions: 74  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 905 ms : 759833 ns = (average) 1905759833 ns
Number of Recursions: 76  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 927 ms : 942633 ns = (average) 1927942633 ns
Number of Recursions: 78  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 951 ms : 997700 ns = (average) 1951997700 ns
Number of Recursions: 80  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 971 ms : 551433 ns = (average) 1971551433 ns
Number of Recursions: 82  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 989 ms : 389866 ns = (average) 1989389866 ns
Number of Recursions: 84  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 994 ms : 274733 ns = (average) 1994274733 ns
Number of Recursions: 86  |  Elapsed Time: 0 hrs : 0 mins : 1 sec : 989 ms : 269633 ns = (average) 1989269633 ns
Number of Recursions: 88  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 10 ms : 853300 ns = (average) 2010853300 ns
Number of Recursions: 90  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 34 ms : 696433 ns = (average) 2034696433 ns
Number of Recursions: 92  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 68 ms : 380833 ns = (average) 2068380833 ns
Number of Recursions: 94  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 57 ms : 360500 ns = (average) 2057360500 ns
Number of Recursions: 96  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 91 ms : 579333 ns = (average) 2091579333 ns
Number of Recursions: 98  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 105 ms : 997033 ns = (average) 2105997033 ns
Number of Recursions: 100  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 100 ms : 594266 ns = (average) 2100594266 ns
Number of Recursions: 102  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 471 ms : 44066 ns = (average) 2471044066 ns
Number of Recursions: 104  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 405 ms : 676033 ns = (average) 2405676033 ns
Number of Recursions: 106  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 391 ms : 641966 ns = (average) 2391641966 ns
Number of Recursions: 108  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 299 ms : 439400 ns = (average) 2299439400 ns
Number of Recursions: 110  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 237 ms : 750933 ns = (average) 2237750933 ns
Number of Recursions: 112  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 183 ms : 61600 ns = (average) 2183061600 ns
Number of Recursions: 114  |  Elapsed Time: 0 hrs : 0 mins : 2 sec : 161 ms : 852200 ns = (average) 2161852200 ns
